,20~75,75~150,150~300,300~
AVG_MONTHLY_POPULATION,0.05877092009461203,-0.06573162273207447,0.2824171790395161,0.06071944497939573
NEAREST_STATION_INFO_count,0.04227874723622117,0.07072585443300304,0.11892770401561943,-0.20198246620001897
DISTANCE_VALUE,-0.08750185191515257,-0.0016788695261873686,0.10628484635980426,-0.1048605028926219
RATING_CNT,0.007275748335125195,0.1868985569810757,-0.11961127445214335,-0.12024865598463826
RATING_SCORE,0.0007239601080113228,0.17896616830658346,-0.18853061366254775,-0.08195002250094156
IS_FAMILY_FRIENDLY,0.07158633645213344,0.009483433045342087,0.21257572519024745,0.02701488794826658
IS_FRIEND_FRIENDLY,-0.006419843520718058,0.0040089230674172655,0.03623420295120214,-0.26591726140539135
IS_ALONE_FRIENDLY,0.07272996910641771,-0.027254784716361988,-0.2669153138939801,0.2334688332192626
DINNER_INFO,-0.023270498602285528,0.06195462223609014,-0.19985619865018223,-0.16480112156586746
LUNCH_INFO,-0.07219824056194872,-0.1305344359708758,0.2653808487588688,-0.0171795972724532
DINNER_PRICE,-0.07269051339900216,0.08244328380629619,0.18711674822988053,-0.06289775190995849
LUNCH_PRICE,-0.035196748388447684,0.006797714893094357,0.17521335229609003,0.47794475580404044
HOLIDAY,0.013161384235059451,0.08552740551618637,0.04879633531322892,-0.04575240115453368
HOME_PAGE_URL,0.09508979528268555,-0.10077090580257086,-0.027460669771032026,0.07641232313133237
PHONE_NUM,0.06769710527083589,0.054085821782129916,-0.18471482533115313,-0.32284100994918474
NUM_SEATS,0.05352241640374401,-0.028441002105566448,-0.04377701560410463,0.13530726339713775
AGE_RESTAURANT,0.0020692659072384057,0.3363765613089183,-0.07024281274468851,-0.26044540498064583
CITY_count,-0.01664245868053925,0.1925132915297972,0.18741655821884443,-0.10211434311146615
rate_count,-0.012853087710514926,0.19415090055697035,-0.13502143644135706,-0.13637688973924889
seats_rate_count,0.015472798897074477,0.1390511937072486,-0.0762947077877367,-0.14858729766488285
